SampDate,SampTime,SampleMethod,ForkLength,TagCode,RaceByTag
"1997-05-06","08:00:00.0000000",1,101,"0601060305","Fall"
"1997-05-07","03:00:00.0000000",1,92,"0601060302","Fall"
"1997-05-07","05:00:00.0000000",1,100,"0601060304","Fall"
"1997-05-07","05:00:00.0000000",1,101,"0601060303","Fall"
"1997-05-07","08:00:00.0000000",1,84,"0601110604","Fall"
"1997-05-07","23:00:00.0000000",1,86,"0601110601","Fall"
"1997-05-08","00:00:00.0000000",1,85,"0601110605","Fall"
"1997-05-08","01:00:00.0000000",1,87,"0601110606","Fall"
"1997-05-08","01:00:00.0000000",1,92,"0601060305","Fall"
"1997-05-08","01:00:00.0000000",1,81,"062546","Fall"
"1997-05-08","01:00:00.0000000",1,101,"0601060304","Fall"
"1997-05-08","01:00:00.0000000",1,84,"0601110515","Fall"
"1997-05-08","03:00:00.0000000",1,86,"0601110605","Fall"
"1997-05-08","05:00:00.0000000",1,82,"062545","Fall"
"1997-05-08","05:00:00.0000000",1,84,"0601110604","Fall"
"1997-05-08","23:00:00.0000000",1,84,"062546","Fall"
"1997-05-08","23:00:00.0000000",1,99,"0601060304","Fall"
"1997-05-09","01:00:00.0000000",1,88,"0601060304","Fall"
"1997-05-09","03:00:00.0000000",1,89,"0601110515","Fall"
"1997-05-09","23:00:00.0000000",1,89,"0601060302","Fall"
"1997-05-10","01:00:00.0000000",1,85,"0601110601","Fall"
"1997-05-10","03:00:00.0000000",1,80,"062545","Fall"
"1997-05-10","03:00:00.0000000",1,89,"0601060304","Fall"
"1997-05-10","06:00:00.0000000",1,91,"0601110515","Fall"
"1997-05-10","06:00:00.0000000",1,93,"0601060305","Fall"
"1997-05-10","06:00:00.0000000",1,99,"062545","Fall"
"1997-05-11","09:00:00.0000000",1,91,"0601060303","Fall"
"1997-05-11","13:00:00.0000000",1,91,"0601110602","Fall"
"1997-05-11","13:00:00.0000000",1,94,"0601060305","Fall"
"1997-05-11","17:00:00.0000000",1,89,"062545","Fall"
"1997-05-12","08:00:00.0000000",1,92,"0601110515","Fall"
"1997-05-12","08:00:00.0000000",1,95,"0601110511","Fall"
"1997-05-14","00:00:00.0000000",1,85,"062546","Fall"
"1997-05-14","00:00:00.0000000",1,87,"062546","Fall"
"1997-05-14","01:00:00.0000000",1,84,"062545","Fall"
"1997-05-14","01:00:00.0000000",1,96,"0601060302","Fall"
"1997-05-14","03:00:00.0000000",1,83,"062546","Fall"
"1997-05-14","03:00:00.0000000",1,92,"0601060303","Fall"
"1997-05-14","06:00:00.0000000",1,71,"062547","Fall"
"1997-05-14","06:00:00.0000000",1,104,"0601110511","Fall"
"1997-05-14","06:00:00.0000000",1,93,"062548","Fall"
"1997-05-14","06:00:00.0000000",1,76,"062545","Fall"
"1997-05-14","06:00:00.0000000",1,83,"0601110604","Fall"
"1997-05-14","06:00:00.0000000",1,88,"062546","Fall"
"1997-05-15","01:00:00.0000000",1,82,"062545","Fall"
"1997-05-15","01:00:00.0000000",1,86,"062546","Fall"
"1997-05-15","03:00:00.0000000",1,82,"062546","Fall"
"1997-05-15","03:00:00.0000000",1,105,"0601060303","Fall"
"1997-05-16","01:00:00.0000000",1,82,"062546","Fall"
"1997-05-16","01:00:00.0000000",1,83,"062545","Fall"
"1997-05-16","03:00:00.0000000",1,88,"062546","Fall"
"1997-05-16","03:00:00.0000000",1,77,"064913","Fall"
"1997-05-16","07:00:00.0000000",1,92,"0601060304","Fall"
"1997-05-18","23:00:00.0000000",1,92,"0601110604","Fall"
"1997-05-19","07:00:00.0000000",1,93,"0601110603","Fall"
"1997-05-23","01:00:00.0000000",1,95,"0601110608","Fall"
"1997-05-23","07:00:00.0000000",1,89,"0601110609","Fall"
"1997-05-23","08:00:00.0000000",1,61,"0601110615","Fall"
"1997-05-25","23:00:00.0000000",1,75,"0601110615","Fall"
"1997-05-25","23:00:00.0000000",1,81,"0601110614","Fall"
"1997-05-25","23:00:00.0000000",1,91,"062545","Fall"
"1997-05-25","23:00:00.0000000",1,93,"0601110605","Fall"
"1997-05-26","01:00:00.0000000",1,84,"062548","Fall"
"1997-05-26","01:00:00.0000000",1,90,"062548","Fall"
"1997-05-26","01:00:00.0000000",1,92,"0601110607","Fall"
"1997-05-26","05:00:00.0000000",1,88,"062545","Fall"
"1997-05-26","11:00:00.0000000",1,95,"0601110608","Fall"
"1997-05-26","15:00:00.0000000",1,94,"0601110606","Fall"
"1997-05-27","03:00:00.0000000",1,86,"062548","Fall"
"1997-05-28","00:00:00.0000000",1,94,"0601110608","Fall"
"1997-05-31","21:00:00.0000000",1,86,"062550","Fall"
"1997-05-31","23:00:00.0000000",1,89,"0601130110","Fall"
"1997-06-01","00:00:00.0000000",1,87,"062550","Fall"
"1997-06-01","03:00:00.0000000",1,83,"062550","Fall"
"1997-06-01","08:00:00.0000000",1,79,"062550","Fall"
"1997-06-01","11:00:00.0000000",1,81,"062550","Fall"
"1997-06-02","01:00:00.0000000",1,89,"062549","Fall"
"1997-06-03","07:00:00.0000000",1,82,"062550","Fall"
"1997-06-03","10:00:00.0000000",1,79,"062550","Fall"
"1997-06-04","09:00:00.0000000",1,85,"062550","Fall"
"1997-06-07","01:00:00.0000000",1,77,"0601060306","Spring"
"1997-06-07","23:00:00.0000000",1,70,"062550","Fall"
"1997-06-09","06:00:00.0000000",1,92,"062550","Fall"
"1997-12-07","13:00:00.0000000",1,146,"055040","LateFall"
"1997-12-10","03:00:00.0000000",1,150,"055050","LateFall"
"1997-12-10","09:00:00.0000000",1,141,"055040","LateFall"
"1997-12-15","13:00:00.0000000",1,159,"055050","LateFall"
"1997-12-15","23:00:00.0000000",1,136,"055050","LateFall"
"1997-12-17","18:00:00.0000000",1,124,"055050","LateFall"
"1997-12-17","18:00:00.0000000",1,130,"055050","LateFall"
"1997-12-18","10:00:00.0000000",1,137,"055050","LateFall"
"1997-12-18","15:00:00.0000000",1,150,"055060","LateFall"
"1997-12-20","09:00:00.0000000",1,136,"055050","LateFall"
"1997-12-23","17:00:00.0000000",1,141,"055060","LateFall"
"1997-12-23","17:00:00.0000000",1,135,"055042","LateFall"
"1997-12-24","05:00:00.0000000",1,127,"055050","LateFall"
"1997-12-24","10:00:00.0000000",1,103,"055040","LateFall"
"1997-12-24","13:00:00.0000000",1,130,"055041","LateFall"
"1997-12-27","01:00:00.0000000",1,141,"055042","LateFall"
"1997-12-29","09:00:00.0000000",1,141,"055041","LateFall"
"1997-12-31","09:00:00.0000000",1,98,"055050","LateFall"
"1998-01-02","05:00:00.0000000",1,152,"055048","LateFall"
"1998-01-02","20:00:00.0000000",1,151,"055042","LateFall"
"1998-01-03","20:00:00.0000000",1,163,"055042","LateFall"
"1998-01-04","03:00:00.0000000",1,137,"055048","LateFall"
"1998-01-04","20:00:00.0000000",1,146,"055042","LateFall"
"1998-01-05","15:00:00.0000000",1,128,"055040","LateFall"
"1998-01-07","07:00:00.0000000",1,126,"055048","LateFall"
"1998-01-11","13:00:00.0000000",1,143,"055048","LateFall"
"1998-01-12","13:00:00.0000000",1,134,"055048","LateFall"
"1998-01-12","20:00:00.0000000",1,149,"055042","LateFall"
"1998-01-12","20:00:00.0000000",1,196,"055048","LateFall"
"1998-01-12","21:00:00.0000000",1,142,"055048","LateFall"
"1998-01-13","09:00:00.0000000",1,131,"055041","LateFall"
"1998-05-15","12:00:00.0000000",1,98,"0601110502","Fall"
"1998-05-15","23:00:00.0000000",1,95,"0601110712","Fall"
"1998-05-19","12:00:00.0000000",1,98,"0601110502","Fall"
"1998-05-20","00:00:00.0000000",1,88,"0601110502","Fall"
"1998-05-21","00:00:00.0000000",1,100,"0601110706","Fall"
"1998-05-22","08:00:00.0000000",1,100,"0601110712","Fall"
"1998-05-22","21:00:00.0000000",1,97,"0601110703","Fall"
"1998-05-22","21:00:00.0000000",1,102,"0601110709","Fall"
"1998-05-24","13:00:00.0000000",1,102,"062520","Fall"
"1998-05-24","13:00:00.0000000",1,103,"064523","Fall"
"1998-05-24","17:00:00.0000000",1,100,"0601110706","Fall"
"1998-05-25","01:00:00.0000000",1,94,"0601110713","Fall"
"1998-05-25","07:00:00.0000000",1,99,"0601110711","Fall"
"1998-05-25","07:00:00.0000000",1,105,"0601110502","Fall"
"1998-05-25","09:00:00.0000000",1,101,"0601110713","Fall"
"1998-05-27","09:00:00.0000000",1,105,"0601110711","Fall"
"1998-05-27","20:00:00.0000000",1,103,"0601110705","Fall"
"1998-05-28","03:00:00.0000000",1,92,"0601110711","Fall"
"1998-06-01","08:00:00.0000000",1,110,"0601110713","Fall"
"1998-06-09","07:00:00.0000000",1,108,"0601110712","Fall"
"1998-12-09","22:00:00.0000000",1,128,"052309","LateFall"
"1998-12-11","07:00:00.0000000",1,132,"052308","LateFall"
"1998-12-11","22:00:00.0000000",1,161,"052308","LateFall"
"1999-01-01","03:00:00.0000000",1,142,"052308","LateFall"
"1999-01-23","21:00:00.0000000",1,151,"054129","LateFall"
"1999-03-12","03:00:00.0000000",1,268,"060237","Fall"
"1999-03-14","22:00:00.0000000",1,129,"052312","LateFall"
"1999-03-15","06:00:00.0000000",1,161,"052318","LateFall"
"1999-03-16","05:00:00.0000000",1,177,"052316","LateFall"
"1999-03-21","05:00:00.0000000",1,155,"052308","LateFall"
"1999-03-29","21:00:00.0000000",1,130,"052313","LateFall"
"1999-03-30","03:00:00.0000000",1,144,"052312","LateFall"
"1999-04-01","03:00:00.0000000",1,108,"0501020811","Winter"
"1999-04-01","03:00:00.0000000",1,118,"052318","LateFall"
"1999-04-08","22:00:00.0000000",1,120,"0501020913","Winter"
"1999-04-09","09:00:00.0000000",1,138,"052312","LateFall"
"1999-04-09","21:00:00.0000000",1,145,"0501020913","Winter"
"1999-04-14","23:59:00.0000000",1,91,"0601060703","Fall"
"1999-04-16","03:00:00.0000000",1,96,"0601060705","Fall"
"1999-04-17","10:00:00.0000000",1,93,"0601060707","Fall"
"1999-04-19","01:00:00.0000000",1,97,"0601060910","Fall"
"1999-04-20","21:00:00.0000000",1,89,"064604","Fall"
"1999-04-20","21:00:00.0000000",1,100,"064604","Fall"
"1999-04-20","23:59:00.0000000",1,87,"064532","Fall"
"1999-04-20","23:59:00.0000000",1,94,"064532","Fall"
"1999-04-20","23:59:00.0000000",1,90,"064532","Fall"
"1999-04-20","23:59:00.0000000",1,88,"064532","Fall"
"1999-04-21","07:00:00.0000000",1,89,"064604","Fall"
"1999-04-21","21:00:00.0000000",1,95,"064532","Fall"
"1999-04-21","23:59:00.0000000",1,95,"064604","Fall"
"1999-04-21","23:59:00.0000000",1,97,"064605","Fall"
"1999-04-21","23:59:00.0000000",1,90,"064533","Fall"
"1999-04-21","23:59:00.0000000",1,90,"064531","Fall"
"1999-04-21","23:59:00.0000000",1,89,"064532","Fall"
"1999-04-21","23:59:00.0000000",1,89,"064531","Fall"
"1999-04-21","23:59:00.0000000",1,89,"062643","Fall"
"1999-04-21","23:59:00.0000000",1,88,"064532","Fall"
"1999-04-21","23:59:00.0000000",1,88,"064530","Fall"
"1999-04-21","23:59:00.0000000",1,88,"064528","Fall"
"1999-04-21","23:59:00.0000000",1,86,"064531","Fall"
"1999-04-21","23:59:00.0000000",1,100,"0601060908","Fall"
"1999-04-21","23:59:00.0000000",1,85,"064604","Fall"
"1999-04-21","23:59:00.0000000",1,80,"062643","Fall"
"1999-04-21","23:59:00.0000000",1,81,"062644","Fall"
"1999-04-21","23:59:00.0000000",1,84,"062642","Fall"
"1999-04-21","23:59:00.0000000",1,84,"062643","Fall"
"1999-04-21","23:59:00.0000000",1,84,"064532","Fall"
"1999-04-21","23:59:00.0000000",1,85,"062642","Fall"
"1999-04-21","23:59:00.0000000",1,85,"064530","Fall"
"1999-04-22","01:00:00.0000000",1,85,"062644","Fall"
"1999-04-22","01:00:00.0000000",1,87,"062644","Fall"
"1999-04-22","01:00:00.0000000",1,90,"064604","Fall"
"1999-04-22","01:00:00.0000000",1,90,"064531","Fall"
"1999-04-22","01:00:00.0000000",1,89,"064530","Fall"
"1999-04-22","01:00:00.0000000",1,88,"064604","Fall"
"1999-04-22","01:00:00.0000000",1,88,"064532","Fall"
"1999-04-22","01:00:00.0000000",1,91,"064531","Fall"
"1999-04-22","01:00:00.0000000",1,86,"064531","Fall"
"1999-04-22","01:00:00.0000000",1,86,"062642","Fall"
"1999-04-22","01:00:00.0000000",1,85,"064532","Fall"
"1999-04-22","01:00:00.0000000",1,85,"062642","Fall"
"1999-04-22","01:00:00.0000000",1,83,"064604","Fall"
"1999-04-22","01:00:00.0000000",1,83,"064528","Fall"
"1999-04-22","01:00:00.0000000",1,80,"062642","Fall"
"1999-04-22","01:00:00.0000000",1,85,"064604","Fall"
"1999-04-22","03:00:00.0000000",1,89,"064532","Fall"
"1999-04-22","03:00:00.0000000",1,98,"064531","Fall"
"1999-04-22","03:00:00.0000000",1,96,"0501020712","Fall"
"1999-04-22","03:00:00.0000000",1,78,"062642","Fall"
"1999-04-22","03:00:00.0000000",1,92,"064604","Fall"
"1999-04-22","03:00:00.0000000",1,92,"064531","Fall"
"1999-04-22","03:00:00.0000000",1,90,"064532","Fall"
"1999-04-22","03:00:00.0000000",1,87,"064528","Fall"
"1999-04-22","03:00:00.0000000",1,86,"064604","Fall"
"1999-04-22","03:00:00.0000000",1,85,"062643","Fall"
"1999-04-22","03:00:00.0000000",1,85,"062642","Fall"
"1999-04-22","03:00:00.0000000",1,79,"062644","Fall"
"1999-04-22","03:00:00.0000000",1,89,"064531","Fall"
"1999-04-22","03:00:00.0000000",1,80,"062642","Fall"
"1999-04-22","05:00:00.0000000",1,93,"064532","Fall"
"1999-04-22","05:00:00.0000000",1,88,"064604","Fall"
"1999-04-22","05:00:00.0000000",1,89,"064532","Fall"
"1999-04-22","05:00:00.0000000",1,91,"064528","Fall"
"1999-04-22","05:00:00.0000000",1,88,"062643","Fall"
"1999-04-22","05:00:00.0000000",1,93,"064531","Fall"
"1999-04-22","05:00:00.0000000",1,88,"064531","Fall"
"1999-04-22","05:00:00.0000000",1,95,"0601060708","Fall"
"1999-04-22","05:00:00.0000000",1,91,"064605","Fall"
"1999-04-22","05:00:00.0000000",1,83,"062644","Fall"
"1999-04-22","05:00:00.0000000",1,88,"064605","Fall"
"1999-04-22","05:00:00.0000000",1,88,"062642","Fall"
"1999-04-22","05:00:00.0000000",1,83,"062643","Fall"
"1999-04-22","05:00:00.0000000",1,85,"062642","Fall"
"1999-04-22","05:00:00.0000000",1,85,"064528","Fall"
"1999-04-22","05:00:00.0000000",1,86,"062643","Fall"
"1999-04-22","05:00:00.0000000",1,87,"062644","Fall"
"1999-04-22","05:00:00.0000000",1,87,"064531","Fall"
"1999-04-22","05:00:00.0000000",1,87,"064604","Fall"
"1999-04-22","05:00:00.0000000",1,75,"062642","Fall"
"1999-04-22","07:00:00.0000000",1,79,"062642","Fall"
"1999-04-22","07:00:00.0000000",1,88,"064530","Fall"
"1999-04-22","07:00:00.0000000",1,98,"064604","Fall"
"1999-04-22","07:00:00.0000000",1,90,"064532","Fall"
"1999-04-22","07:00:00.0000000",1,90,"064529","Fall"
"1999-04-22","07:00:00.0000000",1,87,"064532","Fall"
"1999-04-22","07:00:00.0000000",1,87,"062643","Fall"
"1999-04-22","07:00:00.0000000",1,83,"064604","Fall"
"1999-04-22","07:00:00.0000000",1,83,"062644","Fall"
"1999-04-22","08:00:00.0000000",1,90,"064532","Fall"
"1999-04-22","08:00:00.0000000",1,87,"064530","Fall"
"1999-04-22","08:00:00.0000000",1,80,"064604","Fall"
"1999-04-22","08:00:00.0000000",1,87,"064604","Fall"
"1999-04-22","08:00:00.0000000",1,80,"062643","Fall"
"1999-04-22","21:00:00.0000000",1,85,"062642","Fall"
"1999-04-22","21:00:00.0000000",1,89,"064532","Fall"
"1999-04-22","21:00:00.0000000",1,90,"064531","Fall"
"1999-04-22","21:00:00.0000000",1,89,"062643","Fall"
"1999-04-22","21:00:00.0000000",1,88,"064604","Fall"
"1999-04-22","21:00:00.0000000",1,88,"064532","Fall"
"1999-04-22","21:00:00.0000000",1,84,"062642","Fall"
"1999-04-22","21:00:00.0000000",1,83,"062644","Fall"
"1999-04-22","21:00:00.0000000",1,81,"062643","Fall"
"1999-04-22","21:00:00.0000000",1,77,"064605","Fall"
"1999-04-22","21:00:00.0000000",1,80,"062644","Fall"
"1999-04-22","21:00:00.0000000",1,93,"064528","Fall"
"1999-04-22","21:00:00.0000000",1,84,"064532","Fall"
"1999-04-22","23:59:00.0000000",1,88,"064531","Fall"
"1999-04-22","23:59:00.0000000",1,92,"064604","Fall"
"1999-04-22","23:59:00.0000000",1,98,"064531","Fall"
"1999-04-22","23:59:00.0000000",1,88,"064605","Fall"
"1999-04-22","23:59:00.0000000",1,88,"064532","Fall"
"1999-04-22","23:59:00.0000000",1,85,"064605","Fall"
"1999-04-22","23:59:00.0000000",1,78,"062643","Fall"
"1999-04-23","01:00:00.0000000",1,82,"062644","Fall"
"1999-04-23","01:00:00.0000000",1,90,"062643","Fall"
"1999-04-23","01:00:00.0000000",1,89,"064604","Fall"
"1999-04-23","01:00:00.0000000",1,80,"062643","Fall"
"1999-04-23","01:00:00.0000000",1,80,"062642","Fall"
"1999-04-23","01:00:00.0000000",1,90,"064531","Fall"
"1999-04-23","01:00:00.0000000",1,80,"064604","Fall"
"1999-04-23","03:00:00.0000000",1,82,"064604","Fall"
"1999-04-23","03:00:00.0000000",1,86,"064531","Fall"
"1999-04-23","03:00:00.0000000",1,99,"064601","Fall"
"1999-04-23","03:00:00.0000000",1,95,"064530","Fall"
"1999-04-23","03:00:00.0000000",1,95,"064529","Fall"
"1999-04-23","03:00:00.0000000",1,92,"064532","Fall"
"1999-04-23","03:00:00.0000000",1,85,"064606","Fall"
"1999-04-23","03:00:00.0000000",1,84,"062644","Fall"
"1999-04-23","03:00:00.0000000",1,81,"064606","Fall"
"1999-04-23","03:00:00.0000000",1,80,"064606","Fall"
"1999-04-23","03:00:00.0000000",1,76,"064606","Fall"
"1999-04-23","03:00:00.0000000",1,84,"064530","Fall"
"1999-04-23","05:00:00.0000000",1,88,"064531","Fall"
"1999-04-23","05:00:00.0000000",1,103,"064528","Fall"
"1999-04-23","05:00:00.0000000",1,99,"064531","Fall"
"1999-04-23","05:00:00.0000000",1,95,"064532","Fall"
"1999-04-23","05:00:00.0000000",1,91,"064532","Fall"
"1999-04-23","05:00:00.0000000",1,90,"064605","Fall"
"1999-04-23","05:00:00.0000000",1,88,"064601","Fall"
"1999-04-23","05:00:00.0000000",1,85,"064605","Fall"
"1999-04-23","05:00:00.0000000",1,82,"062644","Fall"
"1999-04-23","05:00:00.0000000",1,80,"064531","Fall"
"1999-04-23","05:00:00.0000000",1,76,"062644","Fall"
"1999-04-23","05:00:00.0000000",1,89,"062642","Fall"
"1999-04-23","06:00:00.0000000",1,95,"064605","Fall"
"1999-04-23","06:00:00.0000000",1,90,"064531","Fall"
"1999-04-23","06:00:00.0000000",1,86,"064528","Fall"
"1999-04-23","06:00:00.0000000",1,87,"062642","Fall"
"1999-04-23","06:00:00.0000000",1,85,"062644","Fall"
"1999-04-23","06:00:00.0000000",1,81,"062643","Fall"
"1999-04-23","06:00:00.0000000",1,81,"064606","Fall"
"1999-04-23","06:00:00.0000000",1,85,"064605","Fall"
"1999-04-23","08:00:00.0000000",1,94,"064530","Fall"
"1999-04-23","08:00:00.0000000",1,84,"062642","Fall"
"1999-04-23","08:00:00.0000000",1,85,"064605","Fall"
"1999-04-23","08:00:00.0000000",1,86,"064605","Fall"
"1999-04-23","08:00:00.0000000",1,88,"064604","Fall"
"1999-04-23","08:00:00.0000000",1,89,"064531","Fall"
"1999-04-23","09:00:00.0000000",1,75,"062644","Fall"
"1999-04-23","09:00:00.0000000",1,85,"064604","Fall"
"1999-04-23","21:00:00.0000000",1,90,"064530","Fall"
"1999-04-23","21:00:00.0000000",1,90,"064532","Fall"
"1999-04-23","21:00:00.0000000",1,92,"064528","Fall"
"1999-04-23","21:00:00.0000000",1,96,"064528","Fall"
"1999-04-23","23:00:00.0000000",1,91,"064601","Fall"
"1999-04-23","23:00:00.0000000",1,91,"064605","Fall"
"1999-04-23","23:00:00.0000000",1,90,"064530","Fall"
"1999-04-23","23:00:00.0000000",1,89,"064532","Fall"
"1999-04-23","23:00:00.0000000",1,85,"064601","Fall"
"1999-04-23","23:00:00.0000000",1,85,"064530","Fall"
"1999-04-23","23:00:00.0000000",1,82,"064532","Fall"
"1999-04-23","23:00:00.0000000",1,75,"062642","Fall"
"1999-04-23","23:59:00.0000000",1,86,"064604","Fall"
"1999-04-23","23:59:00.0000000",1,96,"064601","Fall"
"1999-04-23","23:59:00.0000000",1,95,"064601","Fall"
"1999-04-23","23:59:00.0000000",1,94,"064603","Fall"
"1999-04-23","23:59:00.0000000",1,92,"064530","Fall"
"1999-04-23","23:59:00.0000000",1,89,"064528","Fall"
"1999-04-23","23:59:00.0000000",1,87,"064605","Fall"
"1999-04-23","23:59:00.0000000",1,90,"064529","Fall"
"1999-04-23","23:59:00.0000000",1,83,"062642","Fall"
"1999-04-23","23:59:00.0000000",1,82,"062642","Fall"
"1999-04-23","23:59:00.0000000",1,93,"064531","Fall"
"1999-04-23","23:59:00.0000000",1,84,"062643","Fall"
"1999-04-24","01:00:00.0000000",1,88,"064604","Fall"
"1999-04-24","01:00:00.0000000",1,90,"064605","Fall"
"1999-04-24","01:00:00.0000000",1,90,"064604","Fall"
"1999-04-24","01:00:00.0000000",1,90,"062642","Fall"
"1999-04-24","01:00:00.0000000",1,83,"062642","Fall"
"1999-04-24","01:00:00.0000000",1,90,"064529","Fall"
"1999-04-24","01:00:00.0000000",1,85,"064605","Fall"
"1999-04-24","01:00:00.0000000",1,85,"064532","Fall"
"1999-04-24","01:00:00.0000000",1,83,"064604","Fall"
"1999-04-24","01:00:00.0000000",1,86,"064532","Fall"
"1999-04-24","03:00:00.0000000",1,89,"064532","Fall"
"1999-04-24","03:00:00.0000000",1,81,"062643","Fall"
"1999-04-24","03:00:00.0000000",1,93,"064601","Fall"
"1999-04-24","03:00:00.0000000",1,97,"064605","Fall"
"1999-04-24","03:00:00.0000000",1,92,"064601","Fall"
"1999-04-24","03:00:00.0000000",1,92,"064529","Fall"
"1999-04-24","03:00:00.0000000",1,91,"064530","Fall"
"1999-04-24","03:00:00.0000000",1,90,"064605","Fall"
"1999-04-24","03:00:00.0000000",1,90,"064604","Fall"
"1999-04-24","03:00:00.0000000",1,88,"064605","Fall"
"1999-04-24","03:00:00.0000000",1,88,"064529","Fall"
"1999-04-24","03:00:00.0000000",1,85,"064532","Fall"
"1999-04-24","03:00:00.0000000",1,84,"064528","Fall"
"1999-04-24","03:00:00.0000000",1,83,"064605","Fall"
"1999-04-24","03:00:00.0000000",1,82,"062644","Fall"
"1999-04-24","03:00:00.0000000",1,89,"064528","Fall"
"1999-04-24","03:00:00.0000000",1,83,"062642","Fall"
"1999-04-24","05:00:00.0000000",1,95,"064601","Fall"
